timestamp,cells_1_counters_messages_nr_rrc_dl_information_transfer,cells_1_counters_messages_nr_rrc_reconfiguration,cells_1_counters_messages_nr_rrc_reconfiguration_complete,cells_1_counters_messages_nr_rrc_reestablishment,cells_1_counters_messages_nr_rrc_reestablishment_complete,cells_1_counters_messages_nr_rrc_reestablishment_request,cells_1_counters_messages_nr_rrc_release,cells_1_counters_messages_nr_rrc_security_mode_command,cells_1_counters_messages_nr_rrc_security_mode_complete,cells_1_counters_messages_nr_rrc_setup,cells_1_counters_messages_nr_rrc_setup_complete,cells_1_counters_messages_nr_rrc_setup_request,cells_1_counters_messages_nr_rrc_ue_capability_enquiry,cells_1_counters_messages_nr_rrc_ue_capability_information,cells_1_counters_messages_nr_rrc_ul_information_transfer,cells_1_counters_messages_prach,cells_1_dl_bitrate,cells_1_dl_data_use_avg,cells_1_dl_data_use_max,cells_1_dl_data_use_min,cells_1_dl_err,cells_1_dl_gbr_use_avg,cells_1_dl_gbr_use_max,cells_1_dl_gbr_use_min,cells_1_dl_retx,cells_1_dl_sched_users_avg,cells_1_dl_sched_users_max,cells_1_dl_sched_users_min,cells_1_dl_tx,cells_1_dl_use_avg,cells_1_dl_use_max,cells_1_dl_use_min,cells_1_drb_count_avg,cells_1_drb_count_max,cells_1_drb_count_min,cells_1_ue_active_count_avg,cells_1_ue_active_count_max,cells_1_ue_active_count_min,cells_1_ue_count_avg,cells_1_ue_count_max,cells_1_ue_count_min,cells_1_ue_inactive_count_avg,cells_1_ue_inactive_count_max,cells_1_ue_inactive_count_min,cells_1_ul_bitrate,cells_1_ul_data_use_avg,cells_1_ul_data_use_max,cells_1_ul_data_use_min,cells_1_ul_err,cells_1_ul_gbr_use_avg,cells_1_ul_gbr_use_max,cells_1_ul_gbr_use_min,cells_1_ul_retx,cells_1_ul_sched_users_avg,cells_1_ul_sched_users_max,cells_1_ul_sched_users_min,cells_1_ul_tx,cells_1_ul_use_avg,cells_1_ul_use_max,cells_1_ul_use_min,counters_messages_5gs_nas_authentication_request,counters_messages_5gs_nas_authentication_response,counters_messages_5gs_nas_configuration_update_command,counters_messages_5gs_nas_dl_nas_transport,counters_messages_5gs_nas_identity_request,counters_messages_5gs_nas_identity_response,counters_messages_5gs_nas_pdu_session_establishment_accept,counters_messages_5gs_nas_pdu_session_establishment_request,counters_messages_5gs_nas_pdu_session_release_command,counters_messages_5gs_nas_pdu_session_release_complete,counters_messages_5gs_nas_pdu_session_release_request,counters_messages_5gs_nas_registration_accept,counters_messages_5gs_nas_registration_complete,counters_messages_5gs_nas_registration_request,counters_messages_5gs_nas_security_mode_command,counters_messages_5gs_nas_security_mode_complete,counters_messages_5gs_nas_service_reject,counters_messages_5gs_nas_service_request,counters_messages_5gs_nas_ul_nas_transport,counters_messages_diam_cea,counters_messages_diam_cer,counters_messages_diam_maa,counters_messages_diam_mar,counters_messages_ng_downlink_nas_transport,counters_messages_ng_initial_context_setup_request,counters_messages_ng_initial_context_setup_response,counters_messages_ng_initial_ue_message,counters_messages_ng_pdu_session_resource_release_command,counters_messages_ng_pdu_session_resource_release_response,counters_messages_ng_pdu_session_resource_setup_request,counters_messages_ng_pdu_session_resource_setup_response,counters_messages_ng_setup_request,counters_messages_ng_setup_response,counters_messages_ng_ue_context_release_command,counters_messages_ng_ue_context_release_complete,counters_messages_ng_ue_context_release_request,counters_messages_ng_ue_radio_capability_info_indication,counters_messages_ng_uplink_nas_transport,duration,emm_registered_ue_count,instance_id,message,message_id,ng_connections_0_cn_connected_ue_count,ng_connections_0_ip_addr,ng_connections_0_plmn,ng_connections_0_ran_id,ng_connections_0_ran_id_type,ng_connections_0_ta_list_0_plmn,ng_connections_0_ta_list_0_tac,pdn_list_0_access_point_name,pdn_list_0_dl_bytes,pdn_list_0_ul_bytes,pdn_list_1_access_point_name,pdn_list_1_dl_bytes,pdn_list_1_ul_bytes,pdn_list_2_access_point_name,pdn_list_2_dl_bytes,pdn_list_2_ul_bytes,pdn_list_3_access_point_name,pdn_list_3_dl_bytes,pdn_list_3_ul_bytes,pdn_list_4_access_point_name,pdn_list_4_dl_bytes,pdn_list_4_ul_bytes,rf_ports_0_rxtx_delay_avg,rf_ports_0_rxtx_delay_max,rf_ports_0_rxtx_delay_min,rf_ports_0_rxtx_delay_sd,time,ue_list_0_5g_tmsi,ue_list_0_amf_ue_id,ue_list_0_bearers_0_apn,ue_list_0_bearers_0_dl_total_bytes,ue_list_0_bearers_0_ip,ue_list_0_bearers_0_pdu_session_id,ue_list_0_bearers_0_qos_flow_id,ue_list_0_bearers_0_sst,ue_list_0_bearers_0_ul_total_bytes,ue_list_0_cells_0_cell_id,ue_list_0_imeisv,ue_list_0_imsi,ue_list_0_ran_id,ue_list_0_ran_plmn,ue_list_0_ran_ue_id,ue_list_0_rat_type,ue_list_0_registered,ue_list_0_rnti,ue_list_0_t3512,ue_list_0_tac,ue_list_0_tac_plmn,ue_list_0_ue_aggregate_max_bitrate_dl,ue_list_0_ue_aggregate_max_bitrate_ul,ue_list_1_5g_tmsi,ue_list_1_amf_ue_id,ue_list_1_bearers_0_apn,ue_list_1_bearers_0_dl_total_bytes,ue_list_1_bearers_0_ip,ue_list_1_bearers_0_ipv6,ue_list_1_bearers_0_pdu_session_id,ue_list_1_bearers_0_qos_flow_id,ue_list_1_bearers_0_sst,ue_list_1_bearers_0_ul_total_bytes,ue_list_1_bearers_1_apn,ue_list_1_bearers_1_dl_total_bytes,ue_list_1_bearers_1_ip,ue_list_1_bearers_1_pdu_session_id,ue_list_1_bearers_1_qos_flow_id,ue_list_1_bearers_1_sst,ue_list_1_bearers_1_ul_total_bytes,ue_list_1_cells_0_cell_id,ue_list_1_imeisv,ue_list_1_imsi,ue_list_1_ran_id,ue_list_1_ran_plmn,ue_list_1_ran_ue_id,ue_list_1_rat_type,ue_list_1_registered,ue_list_1_rnti,ue_list_1_t3512,ue_list_1_tac,ue_list_1_tac_plmn,ue_list_1_ue_aggregate_max_bitrate_dl,ue_list_1_ue_aggregate_max_bitrate_ul,users_max_registered,users_total,utc,anomaly
2024-06-18 14:52:01.121841,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,27320.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.011,1.0,0.0,6.0,0.017,0.549,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,119060.0,0.021,0.922,0.0,0.0,0.0,0.0,0.0,2.0,0.05,1.0,0.0,5.0,0.158,1.0,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.138,3.452,2.498,0.146,470.991,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711521.121,0.0
2024-06-18 14:52:02.691681,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,2316060.0,0.023,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.073,1.0,0.0,35.0,0.039,1.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,97880.0,0.009,0.667,0.0,0.0,0.0,0.0,0.0,1.0,0.056,1.0,0.0,7.0,0.146,0.98,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.137,3.395,2.798,0.144,472.561,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711522.691,0.0
2024-06-18 14:52:04.269313,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,9880.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.003,1.0,0.0,2.0,0.017,0.529,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.314,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.14,3.462,2.867,0.143,474.138,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711524.269,0.0
2024-06-18 14:52:05.851408,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,20960.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.006,1.0,0.0,4.0,0.017,0.529,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,7160.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.013,1.0,0.0,2.0,0.138,0.314,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.14,3.452,2.831,0.143,475.72,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711525.851,0.0
2024-06-18 14:52:07.433619,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,5060.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.0,0.0,1.0,0.017,0.529,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.314,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.14,3.452,2.898,0.143,477.302,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711527.433,0.0
2024-06-18 14:52:09.032384,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,88260.0,0.002,0.784,0.0,0.0,0.0,0.0,0.0,4.0,0.016,1.0,0.0,6.0,0.018,0.784,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,14720.0,0.001,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.0,0.0,5.0,0.138,0.353,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.14,3.395,2.831,0.143,478.901,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711529.032,0.0
2024-06-18 14:52:10.615139,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,20560.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,0.013,1.0,0.0,5.0,0.017,0.549,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,86220.0,0.016,0.824,0.0,0.0,0.0,0.0,0.0,2.0,0.031,1.0,0.0,3.0,0.153,0.902,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.138,3.462,2.564,0.144,480.484,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711530.615,0.0
2024-06-18 14:52:12.197739,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,11800.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,0.0,3.0,0.017,0.529,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3060.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.006,1.0,0.0,1.0,0.137,0.314,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.139,3.462,2.831,0.144,482.067,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711532.197,0.0
2024-06-18 14:52:13.769160,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,7810640.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.237,2.0,0.0,134.0,0.077,1.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,218860.0,0.03,0.922,0.0,0.0,0.0,0.0,0.0,4.0,0.163,2.0,0.0,22.0,0.167,1.0,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.133,3.452,2.631,0.146,483.638,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711533.769,0.0
2024-06-18 14:52:15.369091,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,9320.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.003,1.0,0.0,2.0,0.017,0.529,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.314,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.14,3.395,2.867,0.144,485.237,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711535.369,0.0
2024-06-18 14:52:16.959894,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,405140.0,0.001,0.216,0.0,1.0,0.0,0.0,0.0,9.0,0.041,2.0,0.0,21.0,0.018,0.529,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,267600.0,0.144,0.922,0.0,1.0,0.0,0.0,0.0,10.0,0.269,2.0,0.0,34.0,0.281,1.0,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.136,3.452,2.664,0.145,486.829,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711536.959,0.0
2024-06-18 14:52:18.542141,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,3993060.0,0.071,1.0,0.0,3.0,0.0,0.0,0.0,46.0,0.153,2.0,0.0,52.0,0.087,1.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,258900.0,0.061,0.922,0.0,0.0,0.0,0.0,0.0,7.0,0.15,1.0,0.0,16.0,0.198,1.0,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.134,3.462,2.531,0.146,488.411,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711538.542,0.0
2024-06-18 14:52:20.109822,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,15.0,6180.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.003,1.0,0.0,2.0,0.017,0.549,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.314,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.141,3.395,2.831,0.143,489.979,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711540.109,0.0
2024-06-18 14:52:21.697364,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,16.0,4227720.0,0.033,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.119,2.0,0.0,69.0,0.05,1.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,202700.0,0.033,0.922,0.0,0.0,0.0,0.0,0.0,2.0,0.119,1.0,0.0,17.0,0.17,1.0,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.133,3.452,2.498,0.145,491.566,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711541.697,0.0
2024-06-18 14:52:23.279875,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,16.0,7800.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.003,1.0,0.0,2.0,0.017,0.529,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.314,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.141,3.452,2.867,0.143,493.149,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711543.279,0.0
2024-06-18 14:52:24.868892,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,16.0,7905960.0,0.061,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.195,1.0,0.0,122.0,0.077,1.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,186260.0,0.018,0.667,0.0,0.0,0.0,0.0,0.0,1.0,0.113,1.0,0.0,17.0,0.155,0.98,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.137,3.462,2.798,0.144,494.738,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711544.868,0.0
2024-06-18 14:52:26.456354,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,16.0,4500.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.0,0.0,1.0,0.017,0.529,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.314,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.142,3.452,2.867,0.144,496.325,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711546.456,0.0
2024-06-18 14:52:28.048455,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,16.0,10440.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.006,1.0,0.0,2.0,0.017,0.529,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,6120.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.006,1.0,0.0,2.0,0.137,0.314,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.14,3.452,2.831,0.143,497.917,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711548.048,0.0
2024-06-18 14:52:29.638664,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,16.0,15420.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.008,1.0,0.0,4.0,0.017,0.549,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,7400.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.013,1.0,0.0,2.0,0.138,0.353,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.141,3.452,2.898,0.143,499.507,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711549.638,0.0
2024-06-18 14:52:31.227490,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,16.0,11560.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,0.008,1.0,0.0,3.0,0.017,0.529,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3540.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.006,1.0,0.0,1.0,0.137,0.353,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.142,3.452,2.831,0.143,501.096,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711551.227,0.0
2024-06-18 14:52:32.799370,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,16.0,20160.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.008,1.0,0.0,4.0,0.017,0.529,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,11340.0,0.001,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.0,0.0,4.0,0.138,0.353,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.141,3.452,2.831,0.143,502.668,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711552.799,0.0
2024-06-18 14:52:34.384629,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,16.0,319640.0,0.003,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.023,2.0,0.0,13.0,0.02,1.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,96280.0,0.017,0.824,0.0,0.0,0.0,0.0,0.0,2.0,0.056,1.0,0.0,7.0,0.154,0.902,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.14,3.462,2.498,0.145,504.254,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711554.384,0.0
2024-06-18 14:52:35.974942,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,16.0,14780.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.006,1.0,0.0,3.0,0.017,0.529,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,6840.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.013,1.0,0.0,2.0,0.138,0.314,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.141,3.452,2.831,0.143,505.844,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711555.974,0.0
2024-06-18 14:52:37.565004,10.0,8.0,8.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,15.0,16.0,95880.0,0.001,0.314,0.0,0.0,0.0,0.0,0.0,1.0,0.014,1.0,0.0,7.0,0.017,0.549,0.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,128960.0,0.021,0.922,0.0,0.0,0.0,0.0,0.0,2.0,0.062,1.0,0.0,8.0,0.159,1.0,0.078,,,,,,,,,,,,,,,,,,,,,,,,10,2,2,3,1,1,4,4,1,1,1,1,1,2,15,0.4,,66717309,ue_get,ue_get_enb,,,,,,,,,,,,,,,,,,,,,,,3.139,3.462,2.498,0.145,507.434,,102,,,,,,,,1.0,,,,,7,,,17927.0,,,,,,,100,,,,,,,,,,,,,,,,1.0,,,,,2,,,17922.0,,,,,,,,1718711557.564,0.0
